date,close,turnover_rate_f,pct_chg
2008-03-27,3748.92,1.46,-4.2267
2008-03-28,3918.156,1.92,4.5143
2008-03-31,3790.53,1.34,-3.2573
2008-04-01,3582.855,1.61,-5.4788
2008-04-02,3547.977,1.95,-0.9735
2008-04-03,3650.698,1.5,2.8952
2008-04-07,3845.822,1.84,5.3448
2008-04-08,3891.059,2.0,1.1763
2008-04-09,3688.125,1.77,-5.2154
2008-04-10,3754.715,1.31,1.8055
2008-04-11,3783.728,1.2,0.7727
2008-04-14,3536.327,1.52,-6.5386
2008-04-15,3583.299,1.39,1.3283
2008-04-16,3494.016,1.2,-2.4916
2008-04-17,3386.63,1.34,-3.0734
2008-04-18,3272.499,1.26,-3.37
2008-04-21,3267.554,1.87,-0.1511
2008-04-22,3296.277,1.47,0.879
2008-04-23,3453.727,1.97,4.7766
2008-04-24,3774.504,4.3,9.2879
2008-04-25,3803.07,3.78,0.7568
2008-04-28,3729.154,2.17,-1.9436
2008-04-29,3776.943,1.93,1.2815
2008-04-30,3959.119,3.01,4.8234
2008-05-05,4055.779,2.69,2.4415
2008-05-06,4010.888,2.52,-1.1068
2008-05-07,3821.319,2.34,-4.7264
2008-05-08,3925.041,1.9,2.7143
2008-05-09,3878.924,2.31,-1.1749
2008-05-12,3904.92,1.95,0.6702
2008-05-13,3851.687,2.17,-1.3632
2008-05-14,3975.782,2.18,3.2218
2008-05-15,3948.088,2.19,-0.6966
2008-05-16,3936.121,1.71,-0.3031
2008-05-19,3914.072,1.28,-0.5602
2008-05-20,3710.818,1.71,-5.1929
2008-05-21,3783.049,1.88,1.9465
2008-05-22,3711.444,1.75,-1.8928
2008-05-23,3675.147,1.44,-0.978
2008-05-26,3559.217,1.21,-3.1544
2008-05-27,3576.197,1.07,0.4771
2008-05-28,3676.23,1.34,2.7972
2008-05-29,3580.868,1.27,-2.594
2008-05-30,3611.33,1.23,0.8507
2008-06-02,3625.826,1.22,0.4014
2008-06-03,3614.111,1.5,-0.3231
2008-06-04,3546.916,1.27,-1.8592
2008-06-05,3512.138,1.03,-0.9805
2008-06-06,3489.502,0.9,-0.6445
2008-06-10,3206.562,1.42,-8.1083
2008-06-11,3140.299,1.27,-2.0665
2008-06-12,3084.633,1.35,-1.7726
2008-06-13,2979.117,1.09,-3.4207
2008-06-16,2952.242,1.15,-0.9021
2008-06-17,2842.676,1.14,-3.7113
2008-06-18,2991.273,1.83,5.2274
2008-06-19,2773.076,1.56,-7.2945
2008-06-20,2849.668,2.23,2.762
2008-06-23,2789.941,1.15,-2.0959
2008-06-24,2851.915,1.37,2.2213
2008-06-25,2969.537,1.83,4.1243
2008-06-26,2980.907,1.83,0.3829
2008-06-27,2816.021,1.76,-5.5314
2008-06-30,2791.819,1.09,-0.8594
2008-07-01,2698.347,1.18,-3.3481
2008-07-02,2699.597,1.14,0.0463
2008-07-03,2760.612,1.86,2.2602
2008-07-04,2741.852,1.55,-0.6796
2008-07-07,2882.763,2.15,5.1393
2008-07-08,2901.841,2.21,0.6618
2008-07-09,3015.126,2.83,3.9039
2008-07-10,2973.728,2.52,-1.373
2008-07-11,2953.498,1.81,-0.6803
2008-07-14,2975.874,1.41,0.7576
2008-07-15,2852.979,1.93,-4.1297
2008-07-16,2745.596,1.61,-3.7639
2008-07-17,2718.068,1.33,-1.0026
2008-07-18,2815.462,1.64,3.5832
2008-07-21,2911.051,1.83,3.3951
2008-07-22,2904.743,1.58,-0.2167
2008-07-23,2883.32,1.58,-0.7375
2008-07-24,2977.362,1.97,3.2616
2008-07-25,2939.202,1.65,-1.2817
2008-07-28,2960.851,1.6,0.7366
2008-07-29,2905.63,1.46,-1.865
2008-07-30,2884.384,1.2,-0.7312
2008-07-31,2805.21,1.13,-2.7449
2008-08-01,2840.788,1.37,1.2683
2008-08-04,2773.15,0.92,-2.381
2008-08-05,2703.079,1.21,-2.5268
2008-08-06,2721.693,1.09,0.6886
2008-08-07,2720.442,0.93,-0.046
2008-08-08,2591.462,1.22,-4.7411
2008-08-11,2456.811,1.26,-5.1959
2008-08-12,2444.155,0.95,-0.5151
2008-08-13,2444.672,1.08,0.0212
2008-08-14,2443.512,0.79,-0.0475
2008-08-15,2447.615,0.8,0.1679
2008-08-18,2313.402,0.92,-5.4834
2008-08-19,2348.472,0.76,1.5159
2008-08-20,2532.94,1.75,7.8548
2008-08-21,2443.979,1.45,-3.5122
2008-08-22,2404.928,1.01,-1.5978
2008-08-25,2400.548,0.71,-0.1821
2008-08-26,2331.532,0.89,-2.875
2008-08-27,2325.292,0.85,-0.2676
2008-08-28,2335.865,0.73,0.4547
2008-08-29,2391.64,1.03,2.3878
2008-09-01,2309.171,0.75,-3.4482
2008-09-02,2285.411,0.66,-1.0289
2008-09-03,2245.964,0.84,-1.726
2008-09-04,2251.146,0.67,0.2307
2008-09-05,2183.432,0.77,-3.008
2008-09-08,2126.518,0.79,-2.6066
2008-09-09,2139.145,0.63,0.5938
2008-09-10,2143.176,0.78,0.1884
2008-09-11,2072.126,0.79,-3.3152
2008-09-12,2077.846,0.68,0.276
2008-09-16,2000.651,1.19,-3.7151
2008-09-17,1929.135,1.17,-3.5746
2008-09-18,1895.99,1.7,-1.7181
2008-09-19,2073.113,1.29,9.342
2008-09-22,2207.614,3.59,6.4879
2008-09-23,2123.478,2.76,-3.8112
2008-09-24,2138.853,1.59,0.724
2008-09-25,2223.532,2.61,3.9591
2008-09-26,2243.657,2.09,0.9051
2008-10-06,2128.696,1.6,-5.1238
2008-10-07,2102.448,1.52,-1.2331
2008-10-08,2022.881,1.3,-3.7845
2008-10-09,1995.297,1.18,-1.3636
2008-10-10,1906.96,1.38,-4.4273
2008-10-13,1985.486,1.53,4.1179
2008-10-14,1934.619,1.91,-2.5619
2008-10-15,1914.356,1.12,-1.0474
2008-10-16,1820.903,1.43,-4.8817
2008-10-17,1833.262,1.01,0.6787
2008-10-20,1896.733,1.17,3.4622
2008-10-21,1881.406,1.37,-0.8081
2008-10-22,1833.323,1.16,-2.5557
2008-10-23,1834.78,1.25,0.0795
2008-10-24,1781.598,1.15,-2.8985
2008-10-27,1654.671,1.27,-7.1243
2008-10-28,1705.82,1.63,3.0912
2008-10-29,1658.223,1.35,-2.7903
2008-10-30,1697.656,1.43,2.378
2008-10-31,1663.66,0.98,-2.0025
2008-11-03,1653.542,0.88,-0.6082
2008-11-04,1627.759,0.9,-1.5593
2008-11-05,1691.42,1.46,3.911
2008-11-06,1649.776,1.06,-2.4621
2008-11-07,1677.827,1.09,1.7003
2008-11-10,1801.665,2.21,7.3809
2008-11-11,1781.361,2.28,-1.127
2008-11-12,1801.823,1.52,1.1487
2008-11-13,1874.082,2.87,4.0103
2008-11-14,1943.654,3.15,3.7123
2008-11-17,1987.225,3.03,2.2417
2008-11-18,1839.819,3.36,-7.4177
2008-11-19,1953.163,2.84,6.1606
2008-11-20,1932.428,2.87,-1.0616
2008-11-21,1920.735,2.87,-0.6051
2008-11-24,1837.642,1.75,-4.3261
2008-11-25,1834.294,1.48,-0.1822
2008-11-26,1843.495,1.57,0.5016
2008-11-27,1870.473,3.04,1.4634
2008-11-28,1829.924,1.78,-2.1678
2008-12-01,1864.205,1.67,1.8734
2008-12-02,1868.631,2.12,0.2374
2008-12-03,1952.668,2.94,4.4972
2008-12-04,1982.928,4.12,1.5497
2008-12-05,2013.175,2.57,1.5254
2008-12-08,2095.036,3.72,4.0663
2008-12-09,2040.847,3.19,-2.5865
2008-12-10,2096.393,2.88,2.7217
2008-12-11,2046.337,2.54,-2.3877
2008-12-12,1960.38,2.33,-4.2005
2008-12-15,1975.034,1.74,0.7475
2008-12-16,1994.45,1.66,0.9831
2008-12-17,2001.42,2.03,0.3495
2008-12-18,2045.102,2.02,2.1826
2008-12-19,2052.114,2.19,0.3429
2008-12-22,2017.549,1.83,-1.6844
2008-12-23,1918.955,2.2,-4.8868
2008-12-24,1887.075,1.53,-1.6613
2008-12-25,1870.765,1.38,-0.8643
2008-12-26,1862.096,1.19,-0.4634
2008-12-29,1854.757,1.24,-0.3941
2008-12-30,1833.435,1.3,-1.1496
2008-12-31,1817.722,1.23,-0.857
2009-01-05,1882.959,1.65,3.5889
2009-01-06,1942.795,2.43,3.1778
2009-01-07,1931.178,2.04,-0.598
2009-01-08,1887.991,1.83,-2.2363
2009-01-09,1918.365,1.62,1.6088
2009-01-12,1920.687,1.85,0.121
2009-01-13,1876.185,1.7,-2.317
2009-01-14,1955.244,2.03,4.2138
2009-01-15,1954.874,2.7,-0.0189
2009-01-16,1990.214,3.3,1.8078
2009-01-19,2012.465,2.8,1.118
2009-01-20,2025.19,1.82,0.6323
2009-01-21,2021.71,2.19,-0.1718
2009-01-22,2044.551,2.01,1.1298
2009-01-23,2032.682,1.97,-0.5805
2009-02-02,2057.063,1.76,1.1994
2009-02-03,2108.91,3.0,2.5204
2009-02-04,2166.414,3.45,2.7267
2009-02-05,2150.971,3.93,-0.7128
2009-02-06,2237.28,3.65,4.0126
2009-02-09,2296.672,4.43,2.6547
2009-02-10,2326.755,3.97,1.3099
2009-02-11,2331.138,5.04,0.1884
2009-02-12,2318.343,4.09,-0.5489
2009-02-13,2399.065,4.79,3.4819
2009-02-16,2462.245,5.2,2.6335
2009-02-17,2385.293,4.82,-3.1253
2009-02-18,2275.843,3.93,-4.5885
2009-02-19,2298.412,3.1,0.9917
2009-02-20,2344.32,2.95,1.9974
2009-02-23,2410.481,3.73,2.8222
2009-02-24,2301.849,4.33,-4.5067
2009-02-25,2304.251,3.67,0.1044
2009-02-26,2190.185,3.48,-4.9502
2009-02-27,2140.489,2.97,-2.269
2009-03-02,2164.666,2.14,1.1295
2009-03-03,2142.154,2.25,-1.04
2009-03-04,2285.149,3.77,6.6753
2009-03-05,2304.919,4.48,0.8652
2009-03-06,2286.576,2.92,-0.7958
2009-03-09,2202.527,2.94,-3.6758
2009-03-10,2240.782,1.91,1.7369
2009-03-11,2220.38,2.39,-0.9105
2009-03-12,2215.7,1.88,-0.2108
2009-03-13,2205.422,1.82,-0.4639
2009-03-16,2241.614,1.65,1.641
2009-03-17,2322.403,3.14,3.6041
2009-03-18,2332.652,3.43,0.4413
2009-03-19,2382.564,3.27,2.1397
2009-03-20,2379.838,3.66,-0.1144
2009-03-23,2439.395,3.88,2.5026
2009-03-24,2451.783,3.73,0.5078
2009-03-25,2401.327,3.19,-2.0579
2009-03-26,2479.789,3.77,3.2674
2009-03-27,2498.931,4.49,0.7719
2009-03-30,2484.487,3.08,-0.578
2009-03-31,2507.789,3.11,0.9379
2009-04-01,2548.222,4.12,1.6123
2009-04-02,2576.4,4.4,1.1058
2009-04-03,2570.503,3.99,-0.2289
2009-04-07,2576.95,2.78,0.2508
2009-04-08,2479.348,3.21,-3.7875
2009-04-09,2517.669,2.39,1.5456
2009-04-10,2595.53,3.33,3.0926
2009-04-13,2656.518,4.43,2.3497
2009-04-14,2676.872,3.52,0.7662
2009-04-15,2686.99,3.82,0.378
2009-04-16,2687.106,3.91,0.0043
2009-04-17,2650.691,3.16,-1.3552
2009-04-20,2707.667,2.98,2.1495
2009-04-21,2675.442,3.35,-1.1901
2009-04-22,2576.281,3.84,-3.7063
2009-04-23,2593.564,2.5,0.6709
2009-04-24,2572.888,2.26,-0.7972
2009-04-27,2513.292,2.22,-2.3163
2009-04-28,2518.531,1.82,0.2085
2009-04-29,2605.37,2.49,3.448
2009-04-30,2622.926,2.59,0.6738
2009-05-04,2714.301,3.1,3.4837
2009-05-05,2727.014,3.09,0.4684
2009-05-06,2764.979,3.19,1.3922
2009-05-07,2767.076,3.68,0.0758
2009-05-08,2789.219,3.22,0.8002
2009-05-11,2725.316,3.78,-2.2911
2009-05-12,2788.562,2.67,2.3207
2009-05-13,2814.005,3.23,0.9124
2009-05-14,2792.597,2.49,-0.7608
2009-05-15,2796.116,1.96,0.126
2009-05-18,2810.573,2.26,0.517
2009-05-19,2840.084,2.95,1.05
2009-05-20,2812.865,2.65,-0.9584
2009-05-21,2750.01,2.58,-2.2346
2009-05-22,2740.677,1.85,-0.3394
2009-05-25,2752.716,2.23,0.4393
2009-05-26,2719.764,2.18,-1.1971
2009-05-27,2759.712,2.05,1.4688
2009-06-01,2858.342,3.27,3.5739
2009-06-02,2865.099,3.27,0.2364
2009-06-03,2939.387,3.38,2.5929
2009-06-04,2953.751,3.92,0.4887
2009-06-05,2939.306,3.27,-0.489
2009-06-08,2948.478,2.9,0.312
2009-06-09,2960.556,2.77,0.4096
2009-06-10,2989.595,3.07,0.9809
2009-06-11,2961.629,2.63,-0.9354
2009-06-12,2906.286,2.41,-1.8687
2009-06-15,2966.192,2.24,2.0613
2009-06-16,2961.22,2.12,-0.1676
2009-06-17,3010.588,2.33,1.6672
2009-06-18,3057.428,2.9,1.5558
2009-06-19,3080.001,3.09,0.7383
2009-06-22,3082.563,3.13,0.0832
2009-06-23,3083.895,3.36,0.0432
2009-06-24,3120.73,3.3,1.1944
2009-06-25,3117.921,2.5,-0.09
2009-06-26,3128.421,2.13,0.3368
2009-06-29,3179.972,2.56,1.6478
2009-06-30,3166.474,2.62,-0.4245
2009-07-01,3237.903,2.94,2.2558
2009-07-02,3282.359,3.43,1.373
2009-07-03,3327.135,3.21,1.3641
2009-07-06,3374.753,4.11,1.4312
2009-07-07,3340.493,3.93,-1.0152
2009-07-08,3352.269,3.46,0.3525
2009-07-09,3396.304,3.43,1.3136
2009-07-10,3398.31,3.22,0.0591
2009-07-13,3361.011,3.02,-1.0976
2009-07-14,3454.753,3.26,2.7891
2009-07-15,3493.305,4.05,1.1159
2009-07-16,3501.24,3.92,0.2271
