date,close,turnover_rate_f,pct_chg
2006-09-12,1695.862,2.14,1.2475
2006-09-13,1689.389,2.47,-0.3817
2006-09-14,1689.692,1.94,0.0179
2006-09-15,1721.045,2.7,1.8555
2006-09-18,1732.987,2.53,0.6939
2006-09-19,1735.241,2.39,0.1301
2006-09-20,1732.453,2.16,-0.1607
2006-09-21,1740.901,2.21,0.4876
2006-09-22,1725.361,2.5,-0.8926
2006-09-25,1722.366,2.19,-0.1736
2006-09-26,1712.637,1.84,-0.5649
2006-09-27,1725.039,1.63,0.7241
2006-09-28,1736.963,1.91,0.6912
2006-09-29,1752.424,2.31,0.8901
2006-10-09,1785.385,2.98,1.8809
2006-10-10,1784.862,3.13,-0.0293
2006-10-11,1790.104,2.78,0.2937
2006-10-12,1778.181,3.03,-0.6661
2006-10-13,1784.656,2.41,0.3641
2006-10-16,1771.299,2.65,-0.7484
2006-10-17,1763.901,2.23,-0.4177
2006-10-18,1787.185,2.07,1.32
2006-10-19,1792.253,2.34,0.2836
2006-10-20,1790.364,2.35,-0.1054
2006-10-23,1759.394,2.49,-1.7298
2006-10-24,1805.181,2.23,2.6024
2006-10-25,1806.646,2.48,0.0812
2006-10-26,1810.646,2.71,0.2214
2006-10-27,1807.175,3.9,-0.1917
2006-10-30,1809.656,2.37,0.1373
2006-10-31,1837.993,2.42,1.5659
2006-11-01,1855.713,2.48,0.9641
2006-11-02,1851.314,2.68,-0.2371
2006-11-03,1866.362,2.58,0.8128
2006-11-06,1886.307,2.58,1.0687
2006-11-07,1889.53,2.85,0.1709
2006-11-08,1866.817,1.95,-1.202
2006-11-09,1896.482,2.29,1.5891
2006-11-10,1883.347,3.27,-0.6926
2006-11-13,1863.765,2.59,-1.0397
2006-11-14,1888.239,2.25,1.3131
2006-11-15,1922.935,2.43,1.8375
2006-11-16,1941.547,3.34,0.9679
2006-11-17,1971.793,2.57,1.5578
2006-11-20,2017.279,3.07,2.3068
2006-11-21,2037.552,2.8,1.005
2006-11-22,2041.355,3.37,0.1866
2006-11-23,2062.363,3.15,1.0291
2006-11-24,2050.812,3.17,-0.5601
2006-11-27,2047.277,2.99,-0.1724
2006-11-28,2038.721,2.85,-0.4179
2006-11-29,2054.091,2.9,0.7539
2006-11-30,2099.289,3.77,2.2004
2006-12-01,2102.049,3.94,0.1315
2006-12-04,2161.648,4.51,2.8353
2006-12-05,2173.285,4.54,0.5383
2006-12-06,2156.604,5.38,-0.7675
2006-12-07,2156.75,5.12,0.0068
2006-12-08,2093.638,4.17,-2.9263
2006-12-11,2180.496,3.24,4.1487
2006-12-12,2218.951,3.64,1.7636
2006-12-13,2223.455,2.98,0.203
2006-12-14,2249.11,3.02,1.1538
2006-12-15,2273.908,3.13,1.1026
2006-12-18,2332.434,4.04,2.5738
2006-12-19,2364.177,4.5,1.3609
2006-12-20,2373.205,4.05,0.3819
2006-12-21,2342.938,4.3,-1.2754
2006-12-22,2343.668,3.63,0.0312
2006-12-25,2435.762,3.8,3.9295
2006-12-26,2479.732,3.71,1.8052
2006-12-27,2536.387,3.7,2.2847
2006-12-28,2567.594,4.04,1.2304
2006-12-29,2675.474,4.46,4.2016
2007-01-04,2715.719,6.17,1.5042
2007-01-05,2641.334,5.45,-2.7391
2007-01-08,2707.199,5.47,2.4936
2007-01-09,2807.804,5.51,3.7162
2007-01-10,2825.576,5.69,0.633
2007-01-11,2770.11,6.17,-1.963
2007-01-12,2668.11,5.4,-3.6822
2007-01-15,2794.701,4.62,4.7446
2007-01-16,2821.017,5.59,0.9416
2007-01-17,2778.9,6.47,-1.493
2007-01-18,2756.983,5.71,-0.7887
2007-01-19,2832.207,6.23,2.7285
2007-01-22,2933.19,7.08,3.5655
2007-01-23,2949.144,7.28,0.5439
2007-01-24,2975.129,6.23,0.8811
2007-01-25,2857.365,5.98,-3.9583
2007-01-26,2882.558,5.51,0.8817
2007-01-29,2945.263,5.71,2.1753
2007-01-30,2930.562,5.7,-0.4991
2007-01-31,2786.335,5.81,-4.9215
2007-02-01,2785.432,4.75,-0.0324
2007-02-02,2673.212,4.35,-4.0288
2007-02-05,2612.537,3.44,-2.2697
2007-02-06,2675.697,4.36,2.4176
2007-02-07,2716.175,4.8,1.5128
2007-02-08,2737.732,4.5,0.7937
2007-02-09,2730.386,4.12,-0.2683
2007-02-12,2807.174,4.01,2.8123
2007-02-13,2831.872,4.01,0.8798
2007-02-14,2905.093,4.77,2.5856
2007-02-15,2993.008,5.53,3.0262
2007-02-16,2998.474,5.98,0.1826
2007-02-26,3040.599,5.7,1.4049
2007-02-27,2771.791,8.18,-8.8406
2007-02-28,2881.073,6.04,3.9426
2007-03-01,2797.19,6.37,-2.9115
2007-03-02,2831.526,4.71,1.2275
2007-03-05,2785.306,5.36,-1.6323
2007-03-06,2840.175,3.88,1.9699
2007-03-07,2896.594,4.42,1.9865
2007-03-08,2928.015,4.51,1.0848
2007-03-09,2937.91,5.42,0.3379
2007-03-12,2954.914,5.16,0.5788
2007-03-13,2964.794,5.44,0.3344
2007-03-14,2906.334,5.78,-1.9718
2007-03-15,2951.698,5.16,1.5609
2007-03-16,2930.481,6.22,-0.7188
2007-03-19,3014.442,5.52,2.8651
2007-03-20,3032.195,4.64,0.5889
2007-03-21,3057.38,4.97,0.8306
2007-03-22,3071.225,6.31,0.4528
2007-03-23,3074.286,5.91,0.0997
2007-03-26,3122.811,6.1,1.5784
2007-03-27,3138.826,6.2,0.5128
2007-03-28,3173.018,8.32,1.0893
2007-03-29,3197.537,7.45,0.7727
2007-03-30,3183.983,4.44,-0.4239
2007-04-02,3252.595,4.81,2.1549
2007-04-03,3291.299,5.36,1.1899
2007-04-04,3291.542,5.56,0.0074
2007-04-05,3319.14,5.64,0.8385
2007-04-06,3323.585,5.86,0.1339
2007-04-09,3398.95,6.75,2.2676
2007-04-10,3444.291,7.24,1.334
2007-04-11,3495.224,7.24,1.4788
2007-04-12,3531.029,6.63,1.0244
2007-04-13,3518.267,7.36,-0.3614
2007-04-16,3596.441,6.38,2.2219
2007-04-17,3611.87,7.8,0.429
2007-04-18,3612.396,7.33,0.0146
2007-04-19,3449.016,8.42,-4.5228
2007-04-20,3584.204,6.75,3.9196
2007-04-23,3710.886,7.91,3.5345
2007-04-24,3720.532,8.4,0.2599
2007-04-25,3743.959,7.28,0.6297
2007-04-26,3783.063,5.48,1.0445
2007-04-27,3759.867,5.73,-0.6132
2007-04-30,3841.272,6.5,2.1651
2007-05-08,3950.011,7.23,2.8308
2007-05-09,4013.085,9.27,1.5968
2007-05-10,4049.701,7.64,0.9124
2007-05-11,4021.678,6.24,-0.692
2007-05-14,4046.392,6.22,0.6145
2007-05-15,3899.178,6.48,-3.6382
2007-05-16,3986.043,5.73,2.2278
2007-05-17,4048.293,6.13,1.5617
2007-05-18,4030.258,5.73,-0.4455
2007-05-21,4072.225,6.89,1.0413
2007-05-22,4110.379,7.62,0.9369
2007-05-23,4173.709,7.13,1.5407
2007-05-24,4151.133,8.11,-0.5409
2007-05-25,4179.776,6.78,0.69
2007-05-28,4272.111,7.97,2.2091
2007-05-29,4334.924,7.7,1.4703
2007-05-30,4053.088,8.37,-6.5015
2007-05-31,4109.654,7.75,1.3956
2007-06-01,4000.742,7.24,-2.6502
2007-06-04,3670.401,5.13,-8.257
2007-06-05,3767.101,7.01,2.6346
2007-06-06,3776.317,6.5,0.2446
2007-06-07,3890.803,6.41,3.0317
2007-06-08,3913.135,6.13,0.574
2007-06-11,3995.68,6.03,2.1094
2007-06-12,4072.138,6.74,1.9135
2007-06-13,4176.48,7.5,2.5623
2007-06-14,4115.209,6.23,-1.467
2007-06-15,4132.869,4.91,0.4291
2007-06-18,4253.348,5.84,2.9151
2007-06-19,4269.524,5.66,0.3803
2007-06-20,4181.323,6.12,-2.0658
2007-06-21,4230.823,5.09,1.1838
2007-06-22,4091.445,5.39,-3.2943
2007-06-25,3941.081,4.59,-3.6751
2007-06-26,3973.371,3.97,0.8193
2007-06-27,4078.599,4.23,2.6483
2007-06-28,3914.204,4.34,-4.0307
2007-06-29,3820.703,3.85,-2.3888
2007-07-02,3836.294,3.31,0.4081
2007-07-03,3899.724,3.12,1.6534
2007-07-04,3816.165,2.54,-2.1427
2007-07-05,3615.872,2.84,-5.2485
2007-07-06,3781.348,3.61,4.5764
2007-07-09,3883.216,3.74,2.694
2007-07-10,3853.021,3.44,-0.7776
2007-07-11,3865.723,2.31,0.3297
2007-07-12,3915.991,2.31,1.3004
2007-07-13,3914.395,2.01,-0.0408
2007-07-16,3821.916,2.09,-2.3625
2007-07-17,3896.191,2.16,1.9434
2007-07-18,3930.06,2.8,0.8693
2007-07-19,3912.941,2.05,-0.4356
2007-07-20,4058.853,3.63,3.729
2007-07-23,4213.361,5.37,3.8067
2007-07-24,4210.329,4.92,-0.072
2007-07-25,4323.966,4.15,2.699
2007-07-26,4346.458,4.37,0.5202
2007-07-27,4345.357,4.44,-0.0253
2007-07-30,4440.769,4.99,2.1957
2007-07-31,4471.032,4.78,0.6815
2007-08-01,4300.563,5.55,-3.8127
2007-08-02,4407.73,4.33,2.4919
2007-08-03,4560.774,5.11,3.4722
2007-08-06,4628.108,4.96,1.4764
2007-08-07,4651.225,5.17,0.4995
2007-08-08,4663.162,5.27,0.2566
2007-08-09,4754.095,4.32,1.95
2007-08-10,4749.369,4.5,-0.0994
2007-08-13,4820.064,5.07,1.4885
2007-08-14,4872.785,3.9,1.0938
2007-08-15,4869.883,3.96,-0.0596
2007-08-16,4765.448,3.94,-2.1445
2007-08-17,4656.574,3.94,-2.2847
2007-08-20,4904.855,4.28,5.3318
2007-08-21,4955.207,4.48,1.0266
2007-08-22,4980.075,4.61,0.5019
2007-08-23,5032.494,4.23,1.0526
2007-08-24,5107.668,4.63,1.4938
2007-08-27,5150.118,4.92,0.8311
2007-08-28,5194.689,4.46,0.8654
2007-08-29,5109.427,4.26,-1.6413
2007-08-30,5167.884,4.25,1.1441
2007-08-31,5218.825,4.33,0.9857
2007-09-03,5321.055,5.25,1.9589
2007-09-04,5294.045,5.04,-0.5076
2007-09-05,5310.716,4.03,0.3149
2007-09-06,5393.66,4.48,1.5618
2007-09-07,5277.176,5.01,-2.1596
2007-09-10,5355.287,4.27,1.4802
2007-09-11,5113.968,4.6,-4.5062
2007-09-12,5172.627,4.06,1.147
2007-09-13,5273.592,3.62,1.9519
2007-09-14,5312.182,3.9,0.7318
2007-09-17,5421.392,4.39,2.0558
2007-09-18,5425.208,4.28,0.0704
2007-09-19,5395.265,3.54,-0.5519
2007-09-20,5470.065,3.52,1.3864
2007-09-21,5454.674,3.82,-0.2814
2007-09-24,5485.013,3.38,0.5562
2007-09-25,5425.88,2.85,-1.0781
2007-09-26,5338.52,2.43,-1.6101
2007-09-27,5409.403,2.15,1.3278
2007-09-28,5552.301,3.03,2.6417
2007-10-08,5692.755,3.72,2.5297
2007-10-09,5715.892,3.11,0.4064
2007-10-10,5771.464,3.66,0.9722
2007-10-11,5913.23,3.71,2.4563
2007-10-12,5903.264,4.7,-0.1685
2007-10-15,6030.086,3.92,2.1483
2007-10-16,6092.057,3.51,1.0277
2007-10-17,6036.281,2.83,-0.9156
2007-10-18,5825.282,2.76,-3.4955
2007-10-19,5818.047,2.19,-0.1242
2007-10-22,5667.332,2.14,-2.5905
2007-10-23,5773.387,2.32,1.8713
2007-10-24,5843.109,2.4,1.2076
2007-10-25,5562.394,2.84,-4.8042
2007-10-26,5589.631,2.02,0.4897
2007-10-29,5747.997,1.96,2.8332
2007-10-30,5897.193,2.11,2.5956
2007-10-31,5954.765,2.75,0.9763
2007-11-01,5914.285,2.52,-0.6798
2007-11-02,5777.809,2.31,-2.3076
2007-11-05,5634.452,1.89,-2.4812
2007-11-06,5536.569,1.62,-1.7372
2007-11-07,5601.783,1.58,1.1779
2007-11-08,5330.023,1.84,-4.8513
2007-11-09,5315.54,1.78,-0.2717
2007-11-12,5187.735,1.99,-2.4044
2007-11-13,5158.118,1.87,-0.5709
2007-11-14,5412.694,1.93,4.9354
2007-11-15,5365.267,1.83,-0.8762
2007-11-16,5316.274,1.41,-0.9132
2007-11-19,5269.817,1.58,-0.8739
2007-11-20,5293.703,1.88,0.4533
2007-11-21,5214.225,1.58,-1.5014
2007-11-22,4984.161,1.55,-4.4122
2007-11-23,5032.13,1.18,0.9624
2007-11-26,4958.849,1.4,-1.4563
2007-11-27,4861.111,1.18,-1.971
2007-11-28,4803.394,1.26,-1.1873
2007-11-29,5003.333,1.92,4.1625
2007-11-30,4871.778,1.65,-2.6293
2007-12-03,4868.611,1.31,-0.065
2007-12-04,4915.889,1.34,0.9711
2007-12-05,5042.654,1.77,2.5787
2007-12-06,5035.073,1.48,-0.1503
2007-12-07,5091.756,1.73,1.1258
2007-12-10,5161.919,2.52,1.378
2007-12-11,5175.076,2.49,0.2549
2007-12-12,5095.543,2.29,-1.5368
2007-12-13,4958.043,2.26,-2.6984
2007-12-14,5007.911,1.87,1.0058
2007-12-17,4876.761,2.35,-2.6189
2007-12-18,4836.174,1.5,-0.8323
2007-12-19,4941.784,2.03,2.1838
2007-12-20,5043.535,2.09,2.059
2007-12-21,5101.779,2.37,1.1548
2007-12-24,5234.262,3.11,2.5968
2007-12-25,5201.181,2.51,-0.632
2007-12-26,5233.351,2.75,0.6185
2007-12-27,5308.889,3.24,1.4434
2007-12-28,5261.563,2.88,-0.8914
2008-01-02,5272.814,2.85,0.2138
2008-01-03,5319.861,3.68,0.8923
2008-01-04,5361.574,3.02,0.7841
2008-01-07,5393.343,3.44,0.5925
2008-01-08,5386.531,3.84,-0.1263
2008-01-09,5435.807,2.87,0.9148
2008-01-10,5456.541,3.62,0.3814
2008-01-11,5484.677,3.3,0.5156
2008-01-14,5497.901,2.96,0.2411
2008-01-15,5443.791,3.03,-0.9842
2008-01-16,5290.606,3.35,-2.8139
2008-01-17,5151.626,3.71,-2.6269
2008-01-18,5180.514,2.58,0.5608
2008-01-21,4914.435,2.84,-5.1362
2008-01-22,4559.751,3.46,-7.2172
2008-01-23,4703.047,3.3,3.1426
2008-01-24,4717.734,3.39,0.3123
2008-01-25,4761.688,2.93,0.9317
2008-01-28,4419.294,2.6,-7.1906
2008-01-29,4457.944,1.89,0.8746
2008-01-30,4417.849,2.07,-0.8994
2008-01-31,4383.393,1.7,-0.7799
2008-02-01,4320.767,2.0,-1.4287
2008-02-04,4672.17,2.24,8.1329
2008-02-05,4599.696,1.88,-1.5512
2008-02-13,4490.721,1.33,-2.3692
2008-02-14,4552.316,1.27,1.3716
2008-02-15,4497.127,1.52,-1.2123
2008-02-18,4568.151,2.05,1.5793
2008-02-19,4664.295,2.23,2.1047
2008-02-20,4567.026,2.44,-2.0854
2008-02-21,4527.177,2.27,-0.8725
2008-02-22,4370.285,2.5,-3.4656
2008-02-25,4192.533,2.17,-4.0673
2008-02-26,4238.179,2.06,1.0887
2008-02-27,4334.047,1.87,2.262
2008-02-28,4299.513,1.77,-0.7968
2008-02-29,4348.543,1.77,1.1404
2008-03-03,4438.265,2.9,2.0633
2008-03-04,4335.446,3.17,-2.3166
2008-03-05,4292.654,2.7,-0.987
2008-03-06,4360.986,3.1,1.5918
2008-03-07,4300.515,2.07,-1.3866
2008-03-10,4146.299,1.99,-3.586
2008-03-11,4165.878,1.68,0.4722
2008-03-12,4070.116,1.96,-2.2987
2008-03-13,3971.257,2.18,-2.4289
2008-03-14,3962.673,1.43,-0.2162
2008-03-17,3820.048,1.73,-3.5992
2008-03-18,3668.897,2.03,-3.9568
2008-03-19,3761.605,2.17,2.5269
2008-03-20,3804.054,2.58,1.1285
2008-03-21,3796.576,2.32,-0.1966
2008-03-24,3626.188,2.13,-4.4879
2008-03-25,3629.619,1.91,0.0946
2008-03-26,3606.857,1.65,-0.6271
2008-03-27,3411.493,1.97,-5.4165
2008-03-28,3580.146,2.26,4.9437
2008-03-31,3472.713,1.68,-3.0008
2008-04-01,3329.162,1.95,-4.1337
2008-04-02,3347.882,2.33,0.5623
2008-04-03,3446.244,1.81,2.938
2008-04-07,3599.618,2.17,4.4505
2008-04-08,3612.539,2.33,0.359
2008-04-09,3413.907,2.13,-5.4984
2008-04-10,3471.743,1.61,1.6941
2008-04-11,3492.893,1.54,0.6092
2008-04-14,3296.672,1.77,-5.6177
2008-04-15,3348.353,1.57,1.5677
2008-04-16,3291.599,1.41,-1.695
2008-04-17,3222.741,1.49,-2.0919
2008-04-18,3094.668,1.48,-3.974
2008-04-21,3116.977,2.03,0.7209
2008-04-22,3147.793,1.67,0.9887
2008-04-23,3278.33,2.25,4.1469
2008-04-24,3583.028,4.84,9.2943
2008-04-25,3557.749,4.07,-0.7055
2008-04-28,3474.722,2.56,-2.3337
2008-04-29,3523.405,2.22,1.4011
2008-04-30,3693.106,3.38,4.8164
2008-05-05,3761.009,3.21,1.8386
2008-05-06,3733.503,3.18,-0.7313
2008-05-07,3579.147,2.96,-4.1343
2008-05-08,3656.839,2.46,2.1707
2008-05-09,3613.494,2.89,-1.1853
2008-05-12,3626.982,2.63,0.3733
2008-05-13,3560.243,3.02,-1.8401
2008-05-14,3657.432,2.95,2.7298
2008-05-15,3637.324,2.8,-0.5498
2008-05-16,3624.233,2.16,-0.3599
2008-05-19,3604.761,1.62,-0.5373
2008-05-20,3443.162,2.21,-4.4829
2008-05-21,3544.186,2.45,2.934
2008-05-22,3485.63,2.28,-1.6522
2008-05-23,3473.091,2.0,-0.3597
2008-05-26,3364.544,1.76,-3.1254
2008-05-27,3375.407,1.42,0.3229
2008-05-28,3459.026,1.75,2.4773
2008-05-29,3401.437,1.72,-1.6649
2008-05-30,3433.354,1.62,0.9383
2008-06-02,3459.044,1.64,0.7482
2008-06-03,3436.398,1.89,-0.6547
2008-06-04,3369.913,1.6,-1.9347
2008-06-05,3351.645,1.38,-0.5421
2008-06-06,3329.67,1.15,-0.6556
2008-06-10,3072.333,1.69,-7.7286
2008-06-11,3024.24,1.56,-1.5654
2008-06-12,2957.532,1.65,-2.2058
2008-06-13,2868.8,1.37,-3.0002
2008-06-16,2874.103,1.34,0.1849
2008-06-17,2794.751,1.44,-2.7609
2008-06-18,2941.115,2.21,5.2371
2008-06-19,2748.874,1.89,-6.5363
2008-06-20,2831.736,2.47,3.0144
2008-06-23,2760.417,1.36,-2.5186
2008-06-24,2803.019,1.61,1.5433
2008-06-25,2905.014,2.16,3.6388
2008-06-26,2901.85,2.18,-0.1089
2008-06-27,2748.432,2.01,-5.2869
2008-06-30,2736.103,1.28,-0.4486
2008-07-01,2651.605,1.36,-3.0883
2008-07-02,2651.725,1.34,0.0045
2008-07-03,2703.529,2.27,1.9536
2008-07-04,2669.892,1.91,-1.2442
2008-07-07,2792.397,2.58,4.5884
2008-07-08,2814.947,2.68,0.8075
2008-07-09,2920.546,3.24,3.7514
2008-07-10,2875.45,3.03,-1.5441
2008-07-11,2856.634,2.16,-0.6544
2008-07-14,2878.256,1.82,0.7569
2008-07-15,2779.448,2.37,-3.4329
2008-07-16,2705.867,2.0,-2.6473
2008-07-17,2684.778,1.69,-0.7794
2008-07-18,2778.367,1.93,3.4859
2008-07-21,2861.418,2.21,2.9892
2008-07-22,2846.117,2.05,-0.5347
2008-07-23,2837.849,2.04,-0.2905
2008-07-24,2910.292,2.41,2.5527
2008-07-25,2865.101,2.08,-1.5528
2008-07-28,2903.012,2.07,1.3232
2008-07-29,2850.311,1.95,-1.8154
2008-07-30,2836.668,1.62,-0.4786
2008-07-31,2775.717,1.47,-2.1487
2008-08-01,2801.817,1.63,0.9403
2008-08-04,2741.74,1.23,-2.1442
2008-08-05,2690.746,1.4,-1.8599
2008-08-06,2719.368,1.34,1.0637
2008-08-07,2727.577,1.3,0.3019
2008-08-08,2605.719,1.59,-4.4676
2008-08-11,2470.074,1.53,-5.2057
2008-08-12,2457.198,1.19,-0.5213
2008-08-13,2446.297,1.34,-0.4436
2008-08-14,2437.082,1.02,-0.3767
2008-08-15,2450.61,1.02,0.5551
2008-08-18,2319.868,1.16,-5.3351
2008-08-19,2344.469,1.03,1.0604
2008-08-20,2523.282,2.13,7.627
2008-08-21,2431.716,1.83,-3.6288
2008-08-22,2405.226,1.34,-1.0894
2008-08-25,2413.374,1.0,0.3388
2008-08-26,2350.084,1.25,-2.6225
2008-08-27,2342.147,1.17,-0.3377
2008-08-28,2350.143,0.98,0.3414
2008-08-29,2397.369,1.33,2.0095
2008-09-01,2325.135,1.08,-3.0131
2008-09-02,2304.891,1.02,-0.8707
2008-09-03,2276.672,1.26,-1.2243
2008-09-04,2277.411,1.01,0.0325
2008-09-05,2202.446,1.15,-3.2917
2008-09-08,2143.421,1.12,-2.68
2008-09-09,2145.779,0.91,0.11
2008-09-10,2150.759,1.16,0.2321
2008-09-11,2078.981,1.08,-3.3373
2008-09-12,2079.673,0.9,0.0333
2008-09-16,1986.636,1.37,-4.4736
2008-09-17,1929.047,1.36,-2.8988
2008-09-18,1895.837,1.97,-1.7216
2008-09-19,2075.091,1.72,9.4551
2008-09-22,2236.41,4.12,7.7741
2008-09-23,2201.51,2.95,-1.5605
2008-09-24,2216.811,1.91,0.695
2008-09-25,2297.501,2.99,3.6399
2008-09-26,2293.784,2.31,-0.1618
2008-10-06,2173.738,1.8,-5.2335
2008-10-07,2157.839,1.68,-0.7314
2008-10-08,2092.224,1.5,-3.0408
2008-10-09,2074.583,1.33,-0.8432
2008-10-10,2000.572,1.59,-3.5675
2008-10-13,2073.568,1.67,3.6488
2008-10-14,2017.321,2.01,-2.7126
2008-10-15,1994.667,1.21,-1.123
2008-10-16,1909.941,1.49,-4.2476
2008-10-17,1930.651,1.14,1.0843
2008-10-20,1974.006,1.31,2.2456
2008-10-21,1958.529,1.6,-0.784
2008-10-22,1895.822,1.42,-3.2017
2008-10-23,1875.561,1.41,-1.0687
2008-10-24,1839.621,1.36,-1.9162
2008-10-27,1723.351,1.48,-6.3203
2008-10-28,1771.821,1.75,2.8125
2008-10-29,1719.812,1.53,-2.9353
2008-10-30,1763.607,1.56,2.5465
2008-10-31,1728.786,1.17,-1.9744
2008-11-03,1719.774,1.05,-0.5213
2008-11-04,1706.703,1.15,-0.76
2008-11-05,1760.609,1.76,3.1585
2008-11-06,1717.722,1.33,-2.4359
2008-11-07,1747.713,1.37,1.746
2008-11-10,1874.801,2.66,7.2717
2008-11-11,1843.607,2.65,-1.6639
2008-11-12,1859.11,1.92,0.8409
2008-11-13,1927.613,3.53,3.6847
2008-11-14,1986.438,3.81,3.0517
2008-11-17,2030.485,3.99,2.2174
2008-11-18,1902.43,4.57,-6.3066
2008-11-19,2017.474,3.76,6.0472
2008-11-20,1983.76,3.81,-1.6711
2008-11-21,1969.389,3.71,-0.7244
2008-11-24,1897.06,2.47,-3.6727
2008-11-25,1888.715,2.03,-0.4399
2008-11-26,1897.884,1.9,0.4855
2008-11-27,1917.861,3.57,1.0526
2008-11-28,1871.156,2.27,-2.4353
2008-12-01,1894.615,2.39,1.2537
2008-12-02,1889.638,3.04,-0.2627
2008-12-03,1965.414,3.93,4.0101
2008-12-04,2001.504,5.14,1.8363
2008-12-05,2018.656,3.37,0.857
2008-12-08,2090.773,4.77,3.5725
2008-12-09,2037.74,4.17,-2.5365
2008-12-10,2079.117,3.71,2.0305
2008-12-11,2031.681,3.51,-2.2815
2008-12-12,1954.215,3.13,-3.8129
2008-12-15,1964.374,2.36,0.5199
2008-12-16,1975.006,2.27,0.5412
2008-12-17,1976.819,2.82,0.0918
2008-12-18,2015.694,2.68,1.9665
2008-12-19,2018.463,2.99,0.1374
2008-12-22,1987.755,2.54,-1.5214
2008-12-23,1897.225,2.89,-4.5544
2008-12-24,1863.8,2.17,-1.7618
2008-12-25,1852.419,1.89,-0.6106
2008-12-26,1851.518,1.56,-0.0486
2008-12-29,1850.48,1.61,-0.0561
2008-12-30,1832.91,1.65,-0.9495
2008-12-31,1820.805,1.47,-0.6604
2009-01-05,1880.716,1.96,3.2904
2009-01-06,1937.145,2.89,3.0004
2009-01-07,1924.012,2.7,-0.678
2009-01-08,1878.181,2.35,-2.3821
2009-01-09,1904.861,2.08,1.4205
2009-01-12,1900.347,2.44,-0.237
2009-01-13,1863.367,2.15,-1.946
2009-01-14,1928.869,2.57,3.5152
2009-01-15,1920.206,3.39,-0.4491
2009-01-16,1954.438,3.88,1.7827
2009-01-19,1986.672,3.2,1.6493
2009-01-20,1994.107,2.18,0.3742
2009-01-21,1985.016,2.55,-0.4559
2009-01-22,2004.951,2.58,1.0043
2009-01-23,1990.657,2.51,-0.7129
2009-02-02,2011.683,2.47,1.0562
2009-02-03,2060.808,3.92,2.442
2009-02-04,2107.749,4.43,2.2778
2009-02-05,2098.018,4.82,-0.4617
2009-02-06,2181.239,4.69,3.9666
2009-02-09,2224.714,5.61,1.9931
2009-02-10,2265.161,5.02,1.8181
2009-02-11,2260.82,6.1,-0.1916
2009-02-12,2248.091,5.07,-0.563
2009-02-13,2320.792,5.82,3.2339
2009-02-16,2389.387,6.16,2.9557
2009-02-17,2319.441,5.77,-2.9274
2009-02-18,2209.862,4.72,-4.7244
2009-02-19,2227.125,3.78,0.7812
2009-02-20,2261.478,3.75,1.5425
2009-02-23,2305.777,4.66,1.9589
2009-02-24,2200.654,5.34,-4.5591
2009-02-25,2206.574,4.43,0.269
2009-02-26,2121.251,4.32,-3.8668
2009-02-27,2082.852,3.57,-1.8102
2009-03-02,2093.447,2.54,0.5087
2009-03-03,2071.431,2.83,-1.0517
2009-03-04,2198.107,4.48,6.1154
2009-03-05,2221.076,5.28,1.0449
2009-03-06,2193.007,3.59,-1.2638
2009-03-09,2118.748,3.59,-3.3862
2009-03-10,2158.568,2.42,1.8794
2009-03-11,2139.025,2.99,-0.9054
2009-03-12,2133.881,2.51,-0.2405
2009-03-13,2128.848,2.4,-0.2359
2009-03-16,2153.291,2.11,1.1482
2009-03-17,2218.326,3.75,3.0203
2009-03-18,2223.725,4.21,0.2434
2009-03-19,2265.759,4.16,1.8903
2009-03-20,2281.087,4.29,0.6765
2009-03-23,2325.48,4.55,1.9461
2009-03-24,2338.42,4.62,0.5564
2009-03-25,2291.555,4.11,-2.0041
2009-03-26,2361.704,4.49,3.0612
2009-03-27,2374.438,5.27,0.5392
2009-03-30,2358.04,3.9,-0.6906
2009-03-31,2373.213,3.96,0.6435
2009-04-01,2408.017,4.99,1.4665
2009-04-02,2425.291,5.23,0.7174
2009-04-03,2419.778,4.68,-0.2273
2009-04-07,2439.182,3.42,0.8019
2009-04-08,2347.385,4.03,-3.7634
2009-04-09,2379.876,3.09,1.3841
2009-04-10,2444.226,4.3,2.7039
2009-04-13,2513.701,5.2,2.8424
2009-04-14,2527.181,4.49,0.5363
2009-04-15,2536.056,4.89,0.3512
2009-04-16,2534.134,5.01,-0.0758
2009-04-17,2503.935,4.3,-1.1917
2009-04-20,2557.456,3.93,2.1375
2009-04-21,2535.828,4.36,-0.8457
2009-04-22,2461.346,5.12,-2.9372
2009-04-23,2463.954,3.32,0.106
2009-04-24,2448.595,2.99,-0.6233
2009-04-27,2405.348,2.96,-1.7662
2009-04-28,2401.438,2.47,-0.1626
2009-04-29,2468.192,3.27,2.7798
2009-04-30,2477.569,3.36,0.3799
2009-05-04,2559.911,3.94,3.3235
2009-05-05,2567.337,4.07,0.2901
2009-05-06,2592.52,4.13,0.9809
2009-05-07,2597.447,4.67,0.19
2009-05-08,2625.645,4.16,1.0856
2009-05-11,2579.747,4.58,-1.7481
2009-05-12,2618.172,3.16,1.4895
2009-05-13,2663.766,3.75,1.7414
2009-05-14,2639.887,3.2,-0.8964
2009-05-15,2645.263,2.84,0.2036
2009-05-18,2652.779,3.05,0.2841
2009-05-19,2676.682,3.78,0.9011
2009-05-20,2651.414,3.55,-0.944
2009-05-21,2610.622,3.56,-1.5385
